OID_;LOCATION;LOC_LABEL;CATEGORY;PATTERN;PERC_HOT;PERC_COLD;TREND_Z;TREND_P;TREND_BIN;SUM_VALUE;MIN_VALUE;MAX_VALUE;MEAN_VALUE;STD_VALUE;MED_VALUE;Shape_Length;Shape_Area
376;375;412740;0;No Pattern Detected;0,000000000000000;0,000000000000000;1,714313703309354;0,086471127773228;1,000000000000000;135,353463049014778;0,000000000000000;25,459328722365999;11,279455254084565;7,755108850472167;12,036303496859446;160008,746398366027279;960439139,986338973045349
377;376;412750;0;No Pattern Detected;0,000000000000000;0,000000000000000;0,342862740661871;0,731701723839234;0,000000000000000;172,778523692250502;0,000000000000000;24,386614332280899;14,398210307687542;7,283925800799440;15,584638947970651;460350,358389704255387;3596929576,133614540100098
378;377;412760;0;No Pattern Detected;0,000000000000000;0,000000000000000;-0,342862740661871;0,731701723839234;0,000000000000000;147,323211167726754;0,000000000000000;26,821608350088098;12,276934263977230;7,572582013135100;12,117153289886300;218130,701235462271143;828266637,064102888107300
379;378;412770;0;No Pattern Detected;0,000000000000000;41,666666666666671;0,891443125720864;0,372691500240596;0,000000000000000;101,414547663421374;1,059414691583660;13,674667576408000;8,451212305285114;3,913290552412628;9,533608744483441;325609,294392463110853;1448167456,960371017456055
380;379;412780;0;No Pattern Detected;25,000000000000000;16,666666666666664;1,165733318250361;0,243722304997819;0,000000000000000;301,790406301772009;0,000000000000000;146,412884333821012;25,149200525147666;38,689001901367263;12,215042399017751;183624,066184151160996;704063270,921022891998291
381;380;412785;0;No Pattern Detected;0,000000000000000;16,666666666666664;-1,028588221985612;0,303673229364477;0,000000000000000;96,912979500045225;0,000000000000000;12,124445306627200;8,076081625003768;3,321933907795847;8,559871061863630;185871,164048303035088;618364450,180217862129211
382;381;412788;0;No Pattern Detected;0,000000000000000;16,666666666666664;-1,165733318250361;0,243722304997819;0,000000000000000;289,658133319635169;0,000000000000000;232,018561484918990;24,138177776636265;63,217247114110279;0,000000000000000;168529,156228209205437;811259797,068161368370056
383;382;412790;0;No Pattern Detected;25,000000000000000;0,000000000000000;-0,068572548132374;0,945329870832369;0,000000000000000;247,720029774700265;0,000000000000000;81,749292751683697;20,643335814558355;21,007538303920164;12,536657864550250;154878,010966824804200;833915823,256572961807251
384;383;412795;0;No Pattern Detected;0,000000000000000;25,000000000000000;0,891443125720864;0,372691500240596;0,000000000000000;108,282080271316062;0,000000000000000;15,969020101004100;9,023506689276338;4,192667149314536;9,756843489278506;96592,242292662689579;362011247,235417723655701
385;384;412796;0;No Pattern Detected;0,000000000000000;0,000000000000000;2,537184280897844;0,011174811326935;2,000000000000000;112,706008205102052;0,000000000000000;15,573898146706100;9,392167350425170;5,273650541609020;10,263451038548050;284097,888548849557992;1140609783,771825075149536
386;385;412800;0;No Pattern Detected;0,000000000000000;16,666666666666664;1,577168607044606;0,114756734314102;0,000000000000000;174,572757743192653;0,000000000000000;32,817012339196602;14,547729811932721;11,213900415315351;13,131882749496301;199545,868451735499548;786316570,953181147575378
387;386;412810;2;Consecutive Hot Spot;66,666666666666657;0,000000000000000;2,948619569692089;0,003191966353517;3,000000000000000;287,181631366207341;9,648306435643160;39,521431394388003;23,931802613850611;9,475090236018721;22,454351782135198;291829,502816205029376;1468608046,432250738143921
388;387;412820;0;No Pattern Detected;8,333333333333332;0,000000000000000;2,262894088368347;0,023642218909070;2,000000000000000;178,962158325845792;0,000000000000000;30,802402587401801;14,913513193820483;9,151580069014834;15,185328388525399;201462,618486256047618;890704351,144908428192139
389;388;412830;0;No Pattern Detected;25,000000000000000;0,000000000000000;0,754298029456116;0,450670291420359;0,000000000000000;132,457776606171620;0,000000000000000;31,397174254317100;11,038148050514302;10,908888141815860;11,271282014554950;60385,556852329398680;111764719,763207465410233
390;389;412840;0;No Pattern Detected;0,000000000000000;8,333333333333332;0,000000000000000;1,000000000000000;0,000000000000000;96,650676350783556;0,000000000000000;19,311232700354001;8,054223029231963;4,838626800927641;6,733729039849305;99739,093931252587936;280930702,139965176582336
391;390;412850;0;No Pattern Detected;25,000000000000000;8,333333333333332;1,028588221985612;0,303673229364477;0,000000000000000;122,175312503162388;0,000000000000000;43,626845051988703;10,181276041930198;13,010575458936181;7,514433668008045;122195,189076612354256;474630577,488584458827972
392;391;412853;0;No Pattern Detected;0,000000000000000;8,333333333333332;0,617152933191367;0,537133860609483;0,000000000000000;121,053378589045877;0,000000000000000;19,259473253406501;10,087781549087156;5,605249284816244;9,131696984224934;244488,168973109539365;982371979,833654642105103
393;392;412855;0;No Pattern Detected;0,000000000000000;33,333333333333329;-0,754298029456116;0,450670291420359;0,000000000000000;79,517582306817928;0,000000000000000;18,690740376489700;6,626465192234828;7,181524227670509;3,466249652324655;128759,725401399773546;397302559,456965208053589
