Municipio,MUNIC_RES,ANO_CMPT,pop_ac60,n_densito,tx_densito10k,data
JATAIZINHO,411270,2020,1990,4,20.1005025125628,01/01/2020
JESUITAS,411275,2020,1894,0,0,01/01/2020
JOAQUIM TAVORA,411280,2020,1934,1,5.17063081695967,01/01/2020
JUNDIAI DO SUL,411290,2020,663,0,0,01/01/2020
JURANDA,411295,2020,1361,12,88.1704628949302,01/01/2020
JUSSARA,411300,2020,1204,35,290.697674418605,01/01/2020
KALORE,411310,2020,1013,1,9.87166831194472,01/01/2020
LAPA,411320,2020,7307,1,1.36855070480361,01/01/2020
LARANJAL,411325,2020,678,0,0,01/01/2020
LARANJEIRAS DO SUL,411330,2020,5215,12,23.0105465004794,01/01/2020
LEOPOLIS,411340,2020,889,0,0,01/01/2020
LIDIANOPOLIS,411342,2020,839,0,0,01/01/2020
LINDOESTE,411345,2020,975,2,20.5128205128205,01/01/2020
LOANDA,411350,2020,3736,19,50.8565310492505,01/01/2020
LOBATO,411360,2020,805,0,0,01/01/2020
LONDRINA,411370,2020,102578,455,44.3564896956462,01/01/2020
LUIZIANA,411373,2020,1096,10,91.2408759124088,01/01/2020
LUNARDELLI,411375,2020,1033,0,0,01/01/2020
LUPIONOPOLIS,411380,2020,936,0,0,01/01/2020
MALLET,411390,2020,2257,0,0,01/01/2020
MAMBORE,411400,2020,2389,61,255.336961071578,01/01/2020
MANDAGUACU,411410,2020,3755,0,0,01/01/2020
MANDAGUARI,411420,2020,6794,0,0,01/01/2020
MANDIRITUBA,411430,2020,3762,1,2.6581605528974,01/01/2020
MANFRINOPOLIS,411435,2020,434,1,23.0414746543779,01/01/2020
MANGUEIRINHA,411440,2020,2416,0,0,01/01/2020
MANOEL RIBAS,411450,2020,2161,0,0,01/01/2020
MARECHAL CANDIDO RONDON,411460,2020,9065,1,1.10314396028682,01/01/2020
MARIA HELENA,411470,2020,1063,2,18.8146754468485,01/01/2020
MARIALVA,411480,2020,6557,0,0,01/01/2020
MARILANDIA DO SUL,411490,2020,1535,0,0,01/01/2020
MARILENA,411500,2020,1369,9,65.7414170927684,01/01/2020
MARILUZ,411510,2020,1623,2,12.3228589032656,01/01/2020
MARINGA,411520,2020,73509,274,37.2743473588268,01/01/2020
MARIOPOLIS,411530,2020,1204,0,0,01/01/2020
MARIPA,411535,2020,1235,0,0,01/01/2020
MARMELEIRO,411540,2020,2569,38,147.91747761775,01/01/2020
MARQUINHO,411545,2020,742,3,40.4312668463612,01/01/2020
MARUMBI,411550,2020,914,0,0,01/01/2020
MATELANDIA,411560,2020,2754,29,105.301379811184,01/01/2020
MATINHOS,411570,2020,6889,12,17.4190738859051,01/01/2020
MATO RICO,411573,2020,593,0,0,01/01/2020
MAUA DA SERRA,411575,2020,1190,0,0,01/01/2020
MEDIANEIRA,411580,2020,7151,62,86.7011606768284,01/01/2020
MERCEDES,411585,2020,1029,0,0,01/01/2020
MIRADOR,411590,2020,359,2,55.7103064066852,01/01/2020
MIRASELVA,411600,2020,464,0,0,01/01/2020
MISSAL,411605,2020,2287,20,87.4508089199825,01/01/2020
MOREIRA SALES,411610,2020,2567,22,85.7031554343592,01/01/2020
MORRETES,411620,2020,2691,0,0,01/01/2020
MUNHOZ DE MELO,411630,2020,824,0,0,01/01/2020
NOSSA SENHORA DAS GRACAS,411640,2020,707,0,0,01/01/2020
NOVA ALIANCA DO IVAI,411650,2020,206,2,97.0873786407767,01/01/2020
NOVA AMERICA DA COLINA,411660,2020,596,0,0,01/01/2020
NOVA AURORA,411670,2020,2157,0,0,01/01/2020
NOVA CANTU,411680,2020,1019,20,196.270853778214,01/01/2020
NOVA ESPERANCA,411690,2020,5239,0,0,01/01/2020
NOVA ESPERANCA DO SUDOESTE,411695,2020,872,1,11.4678899082569,01/01/2020
NOVA FATIMA,411700,2020,1525,1,6.55737704918033,01/01/2020
NOVA LARANJEIRAS,411705,2020,1601,1,6.24609618988132,01/01/2020
NOVA LONDRINA,411710,2020,2223,4,17.9937022042285,01/01/2020
NOVA OLIMPIA,411720,2020,1126,5,44.404973357016,01/01/2020
NOVA SANTA BARBARA,411721,2020,864,0,0,01/01/2020
NOVA SANTA ROSA,411722,2020,1656,0,0,01/01/2020
NOVA PRATA DO IGUACU,411725,2020,1846,1,5.41711809317443,01/01/2020
NOVA TEBAS,411727,2020,1142,7,61.2959719789842,01/01/2020
NOVO ITACOLOMI,411729,2020,618,0,0,01/01/2020
ORTIGUEIRA,411730,2020,3376,0,0,01/01/2020
OURIZONA,411740,2020,676,0,0,01/01/2020
OURO VERDE DO OESTE,411745,2020,1019,0,0,01/01/2020
PAICANDU,411750,2020,5883,0,0,01/01/2020
PALMAS,411760,2020,5021,0,0,01/01/2020
PALMEIRA,411770,2020,4874,0,0,01/01/2020
PALMITAL,411780,2020,2142,0,0,01/01/2020
PALOTINA,411790,2020,5439,0,0,01/01/2020
PARAISO DO NORTE,411800,2020,2003,6,29.9550673989016,01/01/2020
PARANACITY,411810,2020,1568,0,0,01/01/2020
PARANAGUA,411820,2020,18638,15,8.04807382766391,01/01/2020
PARANAPOEMA,411830,2020,410,5,121.951219512195,01/01/2020
PARANAVAI,411840,2020,16001,3,1.87488281982376,01/01/2020
PATO BRAGADO,411845,2020,954,0,0,01/01/2020
PATO BRANCO,411850,2020,12742,168,131.84743368388,01/01/2020
PAULA FREITAS,411860,2020,944,8,84.7457627118644,01/01/2020
PAULO FRONTIN,411870,2020,1242,6,48.3091787439614,01/01/2020
PEABIRU,411880,2020,2404,26,108.153078202995,01/01/2020
PEROBAL,411885,2020,1079,0,0,01/01/2020
PEROLA,411890,2020,2247,2,8.90075656430797,01/01/2020
PEROLA D'OESTE,411900,2020,1409,2,14.194464158978,01/01/2020
PIEN,411910,2020,1560,0,0,01/01/2020
PINHAIS,411915,2020,16437,27,16.4263551743019,01/01/2020
PINHALAO,411920,2020,1195,0,0,01/01/2020
PINHAL DE SAO BENTO,411925,2020,467,1,21.4132762312634,01/01/2020
PINHAO,411930,2020,3923,4,10.1962783583992,01/01/2020
PIRAI DO SUL,411940,2020,3734,0,0,01/01/2020
PIRAQUARA,411950,2020,10781,7,6.49290418328541,01/01/2020
PITANGA,411960,2020,4666,43,92.1560222888984,01/01/2020
PITANGUEIRAS,411965,2020,498,0,0,01/01/2020
PLANALTINA DO PARANA,411970,2020,751,2,26.6311584553928,01/01/2020
PLANALTO,411980,2020,2818,1,3.5486160397445,01/01/2020
PONTA GROSSA,411990,2020,48453,0,0,01/01/2020
PONTAL DO PARANA,411995,2020,5420,5,9.22509225092251,01/01/2020
PORECATU,412000,2020,2522,2,7.93021411578113,01/01/2020
PORTO AMAZONAS,412010,2020,736,0,0,01/01/2020
PORTO BARREIRO,412015,2020,580,0,0,01/01/2020
PORTO RICO,412020,2020,413,0,0,01/01/2020
PORTO VITORIA,412030,2020,726,10,137.741046831956,01/01/2020
PRADO FERREIRA,412033,2020,628,1,15.9235668789809,01/01/2020
PRANCHITA,412035,2020,1103,0,0,01/01/2020
PRESIDENTE CASTELO BRANCO,412040,2020,766,0,0,01/01/2020
PRIMEIRO DE MAIO,412050,2020,2457,2,8.14000814000814,01/01/2020
PRUDENTOPOLIS,412060,2020,7926,18,22.7100681302044,01/01/2020
QUARTO CENTENARIO,412065,2020,817,10,122.399020807834,01/01/2020
QUATIGUA,412070,2020,1531,0,0,01/01/2020
QUATRO BARRAS,412080,2020,2868,2,6.97350069735007,01/01/2020
QUATRO PONTES,412085,2020,862,0,0,01/01/2020
QUEDAS DO IGUACU,412090,2020,5028,0,0,01/01/2020
QUERENCIA DO NORTE,412100,2020,1976,0,0,01/01/2020
QUINTA DO SOL,412110,2020,859,31,360.884749708964,01/01/2020
QUITANDINHA,412120,2020,2881,0,0,01/01/2020
RAMILANDIA,412125,2020,660,2,30.3030303030303,01/01/2020
RANCHO ALEGRE,412130,2020,867,0,0,01/01/2020
RANCHO ALEGRE D'OESTE,412135,2020,509,6,117.878192534381,01/01/2020
REALEZA,412140,2020,3144,3,9.54198473282443,01/01/2020
REBOUCAS,412150,2020,2269,0,0,01/01/2020
RENASCENCA,412160,2020,1115,30,269.058295964126,01/01/2020
RESERVA,412170,2020,3347,0,0,01/01/2020
RESERVA DO IGUACU,412175,2020,923,1,10.8342361863489,01/01/2020
RIBEIRAO CLARO,412180,2020,2036,6,29.4695481335953,01/01/2020
RIBEIRAO DO PINHAL,412190,2020,2605,1,3.83877159309021,01/01/2020
RIO AZUL,412200,2020,2066,0,0,01/01/2020
RIO BOM,412210,2020,753,0,0,01/01/2020
RIO BONITO DO IGUACU,412215,2020,2128,1,4.69924812030075,01/01/2020
RIO BRANCO DO IVAI,412217,2020,610,0,0,01/01/2020
RIO BRANCO DO SUL,412220,2020,3340,4,11.9760479041916,01/01/2020
RIO NEGRO,412230,2020,5042,0,0,01/01/2020
ROLANDIA,412240,2020,10702,13,12.1472621939824,01/01/2020
RONCADOR,412250,2020,1739,3,17.2512938470385,01/01/2020
RONDON,412260,2020,1521,27,177.514792899408,01/01/2020
ROSARIO DO IVAI,412265,2020,909,0,0,01/01/2020
SABAUDIA,412270,2020,1183,0,0,01/01/2020
SALGADO FILHO,412280,2020,755,3,39.7350993377483,01/01/2020
SALTO DO ITARARE,412290,2020,1072,1,9.32835820895522,01/01/2020
SALTO DO LONTRA,412300,2020,2231,4,17.9291797400269,01/01/2020
SANTA AMELIA,412310,2020,722,0,0,01/01/2020
SANTA CECILIA DO PAVAO,412320,2020,665,1,15.0375939849624,01/01/2020
SANTA CRUZ DE MONTE CASTELO,412330,2020,1514,0,0,01/01/2020
SANTA FE,412340,2020,2170,0,0,01/01/2020
SANTA HELENA,412350,2020,4877,0,0,01/01/2020
SANTA INES,412360,2020,289,0,0,01/01/2020
SANTA ISABEL DO IVAI,412370,2020,1842,2,10.85776330076,01/01/2020
SANTA IZABEL DO OESTE,412380,2020,2508,3,11.9617224880383,01/01/2020
SANTA LUCIA,412382,2020,772,0,0,01/01/2020
SANTA MARIA DO OESTE,412385,2020,1489,0,0,01/01/2020
SANTA MARIANA,412390,2020,2655,0,0,01/01/2020
SANTA MONICA,412395,2020,527,4,75.9013282732448,01/01/2020
SANTANA DO ITARARE,412400,2020,892,0,0,01/01/2020
SANTA TEREZA DO OESTE,412402,2020,1319,2,15.1630022744503,01/01/2020
SANTA TEREZINHA DE ITAIPU,412405,2020,3894,2,5.13610683102209,01/01/2020
SANTO ANTONIO DA PLATINA,412410,2020,7661,6,7.83187573423835,01/01/2020
SANTO ANTONIO DO CAIUA,412420,2020,513,1,19.4931773879142,01/01/2020
SANTO ANTONIO DO PARAISO,412430,2020,455,0,0,01/01/2020
SANTO ANTONIO DO SUDOESTE,412440,2020,3407,7,20.5459348400352,01/01/2020
SANTO INACIO,412450,2020,908,0,0,01/01/2020
SAO CARLOS DO IVAI,412460,2020,1096,1,9.12408759124088,01/01/2020
SAO JERONIMO DA SERRA,412470,2020,1829,0,0,01/01/2020
SAO JOAO,412480,2020,2166,1,4.61680517082179,01/01/2020
SAO JOAO DO CAIUA,412490,2020,1005,3,29.8507462686567,01/01/2020
SAO JOAO DO IVAI,412500,2020,2315,0,0,01/01/2020
SAO JOAO DO TRIUNFO,412510,2020,1835,0,0,01/01/2020
SAO JORGE D'OESTE,412520,2020,1726,0,0,01/01/2020
SAO JORGE DO IVAI,412530,2020,1241,1,8.058017727639,01/01/2020
SAO JORGE DO PATROCINIO,412535,2020,1338,11,82.2122571001495,01/01/2020
SAO JOSE DA BOA VISTA,412540,2020,1177,0,0,01/01/2020
SAO JOSE DAS PALMEIRAS,412545,2020,611,0,0,01/01/2020
SAO JOSE DOS PINHAIS,412550,2020,34629,9,2.59897773542407,01/01/2020
SAO MANOEL DO PARANA,412555,2020,467,16,342.612419700214,01/01/2020
SAO MATEUS DO SUL,412560,2020,6003,140,233.216724970848,01/01/2020
SAO MIGUEL DO IGUACU,412570,2020,4710,27,57.3248407643312,01/01/2020
SAO PEDRO DO IGUACU,412575,2020,1250,0,0,01/01/2020
SAO PEDRO DO IVAI,412580,2020,1790,0,0,01/01/2020
SAO PEDRO DO PARANA,412590,2020,459,2,43.5729847494553,01/01/2020
SAO SEBASTIAO DA AMOREIRA,412600,2020,1606,0,0,01/01/2020
SAO TOME,412610,2020,918,41,446.623093681917,01/01/2020
SAPOPEMA,412620,2020,1004,1,9.9601593625498,01/01/2020
SARANDI,412625,2020,13069,0,0,01/01/2020
SAUDADE DO IGUACU,412627,2020,903,2,22.1483942414175,01/01/2020
SENGES,412630,2020,2277,0,0,01/01/2020
SERRANOPOLIS DO IGUACU,412635,2020,1069,11,102.899906454631,01/01/2020
SERTANEJA,412640,2020,1254,0,0,01/01/2020
SERTANOPOLIS,412650,2020,3116,7,22.4646983311938,01/01/2020
SIQUEIRA CAMPOS,412660,2020,3449,0,0,01/01/2020
SULINA,412665,2020,678,0,0,01/01/2020
TAMARANA,412667,2020,2045,4,19.559902200489,01/01/2020
TAMBOARA,412670,2020,927,0,0,01/01/2020
TAPEJARA,412680,2020,2290,31,135.371179039301,01/01/2020
TAPIRA,412690,2020,1140,9,78.9473684210526,01/01/2020
TEIXEIRA SOARES,412700,2020,1660,0,0,01/01/2020
TELEMACO BORBA,412710,2020,10252,0,0,01/01/2020
TERRA BOA,412720,2020,2952,82,277.777777777778,01/01/2020
TERRA RICA,412730,2020,2788,4,14.3472022955524,01/01/2020
TERRA ROXA,412740,2020,3237,0,0,01/01/2020
TIBAGI,412750,2020,2714,0,0,01/01/2020
TIJUCAS DO SUL,412760,2020,2437,1,4.10340582683627,01/01/2020
TOLEDO,412770,2020,20307,0,0,01/01/2020
TOMAZINA,412780,2020,1510,2,13.2450331125828,01/01/2020
TRES BARRAS DO PARANA,412785,2020,1927,0,0,01/01/2020
TUNAS DO PARANA,412788,2020,489,0,0,01/01/2020
TUNEIRAS DO OESTE,412790,2020,1383,22,159.074475777296,01/01/2020
TUPASSI,412795,2020,1800,0,0,01/01/2020
TURVO,412796,2020,1902,16,84.1219768664564,01/01/2020
UBIRATA,412800,2020,4077,29,71.130733382389,01/01/2020
UMUARAMA,412810,2020,19483,154,79.0432684904789,01/01/2020
UNIAO DA VITORIA,412820,2020,8654,76,87.8206609660273,01/01/2020
UNIFLOR,412830,2020,424,0,0,01/01/2020
URAI,412840,2020,2601,0,0,01/01/2020
WENCESLAU BRAZ,412850,2020,3440,2,5.81395348837209,01/01/2020
VENTANIA,412853,2020,1327,0,0,01/01/2020
VERA CRUZ DO OESTE,412855,2020,1711,1,5.84453535943892,01/01/2020
VERE,412860,2020,1484,4,26.9541778975741,01/01/2020
ALTO PARAISO,412862,2020,491,5,101.83299389002,01/01/2020
DOUTOR ULYSSES,412863,2020,745,0,0,01/01/2020
VIRMOND,412865,2020,690,3,43.4782608695652,01/01/2020
VITORINO,412870,2020,1162,0,0,01/01/2020
XAMBRE,412880,2020,1215,1,8.23045267489712,01/01/2020
ABATIA,410010,2021,1505,0,0,01/01/2021
ADRIANOPOLIS,410020,2021,1118,0,0,01/01/2021
AGUDOS DO SUL,410030,2021,1476,1,6.77506775067751,01/01/2021
ALMIRANTE TAMANDARE,410040,2021,13395,15,11.1982082866741,01/01/2021
ALTAMIRA DO PARANA,410045,2021,291,7,240.549828178694,01/01/2021
ALTONIA,410050,2021,4177,28,67.0337562844147,01/01/2021
ALTO PARANA,410060,2021,2554,8,31.3234142521535,01/01/2021
ALTO PIQUIRI,410070,2021,1852,22,118.790496760259,01/01/2021
ALVORADA DO SUL,410080,2021,2249,2,8.89284126278346,01/01/2021
AMAPORA,410090,2021,805,2,24.8447204968944,01/01/2021
AMPERE,410100,2021,3054,14,45.841519318926,01/01/2021
ANAHY,410105,2021,604,0,0,01/01/2021
ANDIRA,410110,2021,4070,0,0,01/01/2021
ANGULO,410115,2021,513,0,0,01/01/2021
ANTONINA,410120,2021,3555,6,16.8776371308017,01/01/2021
ANTONIO OLINTO,410130,2021,1383,1,7.23065798987708,01/01/2021
APUCARANA,410140,2021,23898,124,51.887187212319,01/01/2021
ARAPONGAS,410150,2021,20263,2,0.987020678083206,01/01/2021
ARAPOTI,410160,2021,3917,1,2.55297421496043,01/01/2021
ARAPUA,410165,2021,728,0,0,01/01/2021
ARARUNA,410170,2021,2607,28,107.403145377829,01/01/2021
ARAUCARIA,410180,2021,16860,6,3.55871886120996,01/01/2021
ARIRANHA DO IVAI,410185,2021,474,0,0,01/01/2021
ASSAI,410190,2021,3107,8,25.7483102671387,01/01/2021
ASSIS CHATEAUBRIAND,410200,2021,6927,0,0,01/01/2021
ASTORGA,410210,2021,5372,1,1.86150409530901,01/01/2021
ATALAIA,410220,2021,876,0,0,01/01/2021
BALSA NOVA,410230,2021,1861,0,0,01/01/2021
BANDEIRANTES,410240,2021,6086,1,1.64311534669734,01/01/2021
BARBOSA FERRAZ,410250,2021,2502,21,83.9328537170264,01/01/2021
BARRACAO,410260,2021,1840,0,0,01/01/2021
BARRA DO JACARE,410270,2021,668,0,0,01/01/2021
BELA VISTA DA CAROBA,410275,2021,783,2,25.5427841634738,01/01/2021
BELA VISTA DO PARAISO,410280,2021,3400,4,11.7647058823529,01/01/2021
BITURUNA,410290,2021,2158,17,78.7766450417053,01/01/2021
BOA ESPERANCA,410300,2021,883,24,271.800679501699,01/01/2021
BOA ESPERANCA DO IGUACU,410302,2021,409,0,0,01/01/2021
BOA VENTURA DE SAO ROQUE,410304,2021,846,17,200.945626477541,01/01/2021
BOA VISTA DA APARECIDA,410305,2021,1511,0,0,01/01/2021
BOCAIUVA DO SUL,410310,2021,1664,0,0,01/01/2021
BOM JESUS DO SUL,410315,2021,857,6,70.0116686114352,01/01/2021
BOM SUCESSO,410320,2021,1146,0,0,01/01/2021
BOM SUCESSO DO SUL,410322,2021,675,14,207.407407407407,01/01/2021
BORRAZOPOLIS,410330,2021,1558,0,0,01/01/2021
BRAGANEY,410335,2021,995,0,0,01/01/2021
BRASILANDIA DO SUL,410337,2021,539,8,148.423005565863,01/01/2021
CAFEARA,410340,2021,478,1,20.9205020920502,01/01/2021
CAFELANDIA,410345,2021,2429,0,0,01/01/2021
CAFEZAL DO SUL,410347,2021,876,12,136.986301369863,01/01/2021
CALIFORNIA,410350,2021,1601,1,6.24609618988132,01/01/2021
CAMBARA,410360,2021,4901,6,12.242399510304,01/01/2021
CAMBE,410370,2021,18718,96,51.2875307190939,01/01/2021
CAMBIRA,410380,2021,1566,0,0,01/01/2021
CAMPINA DA LAGOA,410390,2021,2862,15,52.4109014675052,01/01/2021
CAMPINA DO SIMAO,410395,2021,558,12,215.05376344086,01/01/2021
CAMPINA GRANDE DO SUL,410400,2021,5277,6,11.3700966458215,01/01/2021
CAMPO BONITO,410405,2021,637,0,0,01/01/2021
CAMPO DO TENENTE,410410,2021,968,0,0,01/01/2021
CAMPO LARGO,410420,2021,18033,8,4.43631120723119,01/01/2021
CAMPO MAGRO,410425,2021,3645,3,8.23045267489712,01/01/2021
CAMPO MOURAO,410430,2021,15929,411,258.019963588424,01/01/2021
CANDIDO DE ABREU,410440,2021,2491,0,0,01/01/2021
CANDOI,410442,2021,2157,34,157.626332869727,01/01/2021
CANTAGALO,410445,2021,1960,11,56.1224489795918,01/01/2021
CAPANEMA,410450,2021,3780,0,0,01/01/2021
CAPITAO LEONIDAS MARQUES,410460,2021,2875,0,0,01/01/2021
CARAMBEI,410465,2021,2444,0,0,01/01/2021
CARLOPOLIS,410470,2021,2661,1,3.75798571965427,01/01/2021
CASCAVEL,410480,2021,47554,2,0.420574504773521,01/01/2021
CASTRO,410490,2021,9166,0,0,01/01/2021
CATANDUVAS,410500,2021,1564,0,0,01/01/2021
CENTENARIO DO SUL,410510,2021,2036,9,44.2043222003929,01/01/2021
CERRO AZUL,410520,2021,2546,1,3.92772977219167,01/01/2021
CEU AZUL,410530,2021,2131,0,0,01/01/2021
CHOPINZINHO,410540,2021,3571,8,22.4026883225987,01/01/2021
CIANORTE,410550,2021,12830,893,696.024941543258,01/01/2021
CIDADE GAUCHA,410560,2021,1858,24,129.171151776103,01/01/2021
CLEVELANDIA,410570,2021,3008,5,16.6223404255319,01/01/2021
COLOMBO,410580,2021,28571,24,8.40012600189003,01/01/2021
COLORADO,410590,2021,4934,1,2.02675314146737,01/01/2021
CONGONHINHAS,410600,2021,1618,0,0,01/01/2021
CONSELHEIRO MAIRINCK,410610,2021,710,1,14.0845070422535,01/01/2021
CONTENDA,410620,2021,2670,2,7.49063670411985,01/01/2021
CORBELIA,410630,2021,3049,1,3.2797638570023,01/01/2021
CORNELIO PROCOPIO,410640,2021,10239,2,1.95331575349155,01/01/2021
CORONEL DOMINGOS SOARES,410645,2021,830,3,36.144578313253,01/01/2021
CORONEL VIVIDA,410650,2021,4130,8,19.3704600484262,01/01/2021
CORUMBATAI DO SUL,410655,2021,683,33,483.162518301611,01/01/2021
CRUZEIRO DO IGUACU,410657,2021,766,0,0,01/01/2021
CRUZEIRO DO OESTE,410660,2021,4123,21,50.9337860780985,01/01/2021
CRUZEIRO DO SUL,410670,2021,831,0,0,01/01/2021
CRUZ MACHADO,410680,2021,2699,15,55.5761393108559,01/01/2021
CRUZMALTINA,410685,2021,573,0,0,01/01/2021
CURITIBA,410690,2021,331854,1233,37.1548934169846,01/01/2021
CURIUVA,410700,2021,2366,0,0,01/01/2021
DIAMANTE DO NORTE,410710,2021,1133,3,26.4783759929391,01/01/2021
DIAMANTE DO SUL,410712,2021,457,0,0,01/01/2021
DIAMANTE D'OESTE,410715,2021,902,0,0,01/01/2021
DOIS VIZINHOS,410720,2021,6334,13,20.5241553520682,01/01/2021
DOURADINA,410725,2021,1424,16,112.359550561798,01/01/2021
DOUTOR CAMARGO,410730,2021,1449,0,0,01/01/2021
ENEAS MARQUES,410740,2021,1099,2,18.1983621474067,01/01/2021
ENGENHEIRO BELTRAO,410750,2021,2632,58,220.364741641337,01/01/2021
ESPERANCA NOVA,410752,2021,393,13,330.788804071247,01/01/2021
ENTRE RIOS DO OESTE,410753,2021,856,0,0,01/01/2021
ESPIGAO ALTO DO IGUACU,410754,2021,814,0,0,01/01/2021
FAROL,410755,2021,579,12,207.253886010363,01/01/2021
FAXINAL,410760,2021,3058,1,3.27011118378025,01/01/2021
FAZENDA RIO GRANDE,410765,2021,10471,15,14.3252793429472,01/01/2021
FENIX,410770,2021,1011,30,296.73590504451,01/01/2021
FERNANDES PINHEIRO,410773,2021,785,0,0,01/01/2021
FIGUEIRA,410775,2021,1558,2,12.8369704749679,01/01/2021
FLORAI,410780,2021,1199,0,0,01/01/2021
FLOR DA SERRA DO SUL,410785,2021,864,6,69.4444444444445,01/01/2021
FLORESTA,410790,2021,1243,0,0,01/01/2021
FLORESTOPOLIS,410800,2021,1731,2,11.5540150202195,01/01/2021
FLORIDA,410810,2021,517,0,0,01/01/2021
FORMOSA DO OESTE,410820,2021,1676,0,0,01/01/2021
FOZ DO IGUACU,410830,2021,37866,462,122.009190302646,01/01/2021
FRANCISCO ALVES,410832,2021,1338,29,216.741405082212,01/01/2021
FRANCISCO BELTRAO,410840,2021,14084,45,31.9511502414087,01/01/2021
FOZ DO JORDAO,410845,2021,693,9,129.87012987013,01/01/2021
GENERAL CARNEIRO,410850,2021,1805,21,116.343490304709,01/01/2021
GODOY MOREIRA,410855,2021,714,0,0,01/01/2021
GOIOERE,410860,2021,5673,181,319.055173629473,01/01/2021
GOIOXIM,410865,2021,1036,0,0,01/01/2021
GRANDES RIOS,410870,2021,1069,0,0,01/01/2021
GUAIRA,410880,2021,5455,0,0,01/01/2021
GUAIRACA,410890,2021,1178,0,0,01/01/2021
GUAMIRANGA,410895,2021,1217,0,0,01/01/2021
GUAPIRAMA,410900,2021,668,0,0,01/01/2021
GUAPOREMA,410910,2021,447,23,514.541387024609,01/01/2021
GUARACI,410920,2021,1012,2,19.7628458498024,01/01/2021
GUARANIACU,410930,2021,2390,0,0,01/01/2021
GUARAPUAVA,410940,2021,25544,224,87.6918258690886,01/01/2021
GUARAQUECABA,410950,2021,1177,0,0,01/01/2021
GUARATUBA,410960,2021,6770,4,5.90841949778434,01/01/2021
HONORIO SERPA,410965,2021,845,1,11.8343195266272,01/01/2021
IBAITI,410970,2021,5040,4,7.93650793650794,01/01/2021
IBEMA,410975,2021,1062,0,0,01/01/2021
IBIPORA,410980,2021,9844,15,15.2377082486794,01/01/2021
ICARAIMA,410990,2021,1702,23,135.135135135135,01/01/2021
IGUARACU,411000,2021,694,0,0,01/01/2021
IGUATU,411005,2021,447,0,0,01/01/2021
IMBAU,411007,2021,1693,0,0,01/01/2021
IMBITUVA,411010,2021,4120,0,0,01/01/2021
INACIO MARTINS,411020,2021,1340,0,0,01/01/2021
INAJA,411030,2021,566,6,106.007067137809,01/01/2021
INDIANOPOLIS,411040,2021,934,27,289.079229122056,01/01/2021
IPIRANGA,411050,2021,1910,0,0,01/01/2021
IPORA,411060,2021,3057,34,111.220150474321,01/01/2021
IRACEMA DO OESTE,411065,2021,460,0,0,01/01/2021
IRATI,411070,2021,9590,0,0,01/01/2021
IRETAMA,411080,2021,1946,25,128.46865364851,01/01/2021
ITAGUAJE,411090,2021,803,0,0,01/01/2021
ITAIPULANDIA,411095,2021,2065,73,353.510895883777,01/01/2021
ITAMBARACA,411100,2021,1407,0,0,01/01/2021
ITAMBE,411110,2021,1127,0,0,01/01/2021
ITAPEJARA D'OESTE,411120,2021,2228,27,121.184919210054,01/01/2021
ITAPERUCU,411125,2021,2663,4,15.0206533984228,01/01/2021
ITAUNA DO SUL,411130,2021,549,5,91.0746812386157,01/01/2021
IVAI,411140,2021,1874,1,5.33617929562433,01/01/2021
IVAIPORA,411150,2021,6506,1,1.53704272978789,01/01/2021
IVATE,411155,2021,1325,22,166.037735849057,01/01/2021
IVATUBA,411160,2021,601,1,16.6389351081531,01/01/2021
JABOTI,411170,2021,1017,0,0,01/01/2021
JACAREZINHO,411180,2021,6721,15,22.3181074244904,01/01/2021
JAGUAPITA,411190,2021,2399,8,33.3472280116715,01/01/2021
JAGUARIAIVA,411200,2021,4348,1,2.29990800367985,01/01/2021
JANDAIA DO SUL,411210,2021,4440,0,0,01/01/2021
JANIOPOLIS,411220,2021,1223,8,65.4129190515127,01/01/2021
JAPIRA,411230,2021,972,4,41.1522633744856,01/01/2021
JAPURA,411240,2021,2036,29,142.436149312377,01/01/2021
JARDIM ALEGRE,411250,2021,2505,1,3.99201596806387,01/01/2021
JARDIM OLINDA,411260,2021,224,2,89.2857142857143,01/01/2021
JATAIZINHO,411270,2021,2059,8,38.8538125303545,01/01/2021
JESUITAS,411275,2021,1929,0,0,01/01/2021
JOAQUIM TAVORA,411280,2021,1988,4,20.1207243460765,01/01/2021
JUNDIAI DO SUL,411290,2021,677,1,14.7710487444609,01/01/2021
JURANDA,411295,2021,1420,22,154.929577464789,01/01/2021
JUSSARA,411300,2021,1252,49,391.373801916933,01/01/2021
KALORE,411310,2021,1034,2,19.3423597678917,01/01/2021
LAPA,411320,2021,7585,4,5.27356624917601,01/01/2021
